OrderID,OrderDate,ShipDate,ShipMode,CustomerID,AddressID
CA-2017-152695,2017-12-10,2017-12-10,Same Day,CC-12220,CC-12220A4
CA-2014-110639,2014-08-23,2014-08-23,Same Day,RH-19495,RH-19495A4
CA-2014-121727,2014-08-24,2014-08-24,Standard Class,JK-15625,JK-15625A4
CA-2016-137736,2016-11-15,2016-11-15,Standard Class,DC-13285,DC-13285A4
US-2014-143231,2015-01-03,2015-01-03,First Class,GM-14455,GM-14455A5
US-2014-155894,2014-07-30,2014-07-30,Second Class,CL-11890,CL-11890A3
CA-2016-119025,2016-02-28,2016-02-28,Standard Class,PV-18985,PV-18985A3
CA-2016-159373,2016-03-18,2016-03-18,Standard Class,LT-17110,LT-17110A2
CA-2017-109701,2017-12-03,2017-12-03,Same Day,AM-10360,AM-10360A5
CA-2015-111514,2015-09-02,2015-09-02,First Class,SC-20260,SC-20260A7
US-2014-148838,2014-03-21,2014-03-21,Standard Class,CP-12340,CP-12340A5
CA-2017-136497,2017-04-20,2017-04-20,Standard Class,RF-19840,RF-19840A6
US-2016-108637,2016-03-18,2016-03-18,Standard Class,AB-10060,AB-10060A3
CA-2014-102295,2014-11-26,2014-11-26,Second Class,EH-13990,EH-13990A4
CA-2017-123659,2017-02-13,2017-02-13,First Class,MN-17935,MN-17935A4
US-2016-129469,2016-09-27,2016-09-27,Standard Class,KL-16555,KL-16555A6
CA-2017-155152,2017-07-09,2017-07-09,Second Class,MP-17965,MP-17965A8
CA-2016-159940,2016-07-11,2016-07-11,Second Class,BF-11020,BF-11020A5
CA-2017-119669,2017-01-30,2017-01-30,Standard Class,TP-21130,TP-21130A6
US-2014-164616,2014-08-21,2014-08-21,Second Class,MS-17770,MS-17770A3
CA-2015-148628,2015-12-11,2015-12-11,Standard Class,KM-16375,KM-16375A7
CA-2016-118052,2016-05-10,2016-05-10,Standard Class,BE-11455,BE-11455A3
US-2017-117534,2017-03-26,2017-03-26,First Class,CV-12295,CV-12295A3
CA-2015-145065,2015-12-15,2015-12-15,First Class,DK-13375,DK-13375A5
US-2015-127040,2015-12-10,2015-12-10,Standard Class,SG-20605,SG-20605A5
CA-2016-128111,2016-03-23,2016-03-23,Standard Class,CS-12355,CS-12355A11
CA-2015-137897,2015-11-19,2015-11-19,Standard Class,PJ-18835,PJ-18835A5
CA-2017-169264,2017-08-16,2017-08-16,Second Class,NP-18700,NP-18700A2
CA-2017-147361,2017-09-15,2017-09-15,Standard Class,SB-20290,SB-20290A2
CA-2017-145877,2017-04-04,2017-04-04,Second Class,AS-10090,AS-10090A3
US-2016-110170,2016-10-03,2016-10-03,Standard Class,HM-14860,HM-14860A4
CA-2017-108574,2017-10-11,2017-10-11,Standard Class,MG-18145,MG-18145A3
CA-2017-144589,2017-01-25,2017-01-25,Standard Class,TM-21010,TM-21010A2
CA-2017-155985,2017-03-25,2017-03-25,First Class,BE-11335,BE-11335A3
CA-2014-162684,2014-08-06,2014-08-06,Standard Class,AS-10630,AS-10630A4
CA-2015-142041,2015-06-09,2015-06-09,Second Class,EM-13810,EM-13810A5
CA-2014-151295,2014-11-16,2014-11-16,Standard Class,JA-15970,JA-15970A3
CA-2016-156300,2017-01-02,2017-01-02,Standard Class,TB-21595,TB-21595A3
CA-2015-146087,2015-07-11,2015-07-11,Standard Class,PP-18955,PP-18955A4
CA-2017-168655,2017-10-18,2017-10-18,Standard Class,ML-18040,ML-18040A2
CA-2016-107202,2016-05-28,2016-05-28,Standard Class,LC-16930,LC-16930A8
CA-2017-159597,2017-11-14,2017-11-14,Standard Class,MC-17590,MC-17590A6
CA-2016-155551,2016-04-23,2016-04-23,Standard Class,CR-12580,CR-12580A3
US-2017-147669,2017-12-30,2017-12-30,Standard Class,SV-20935,SV-20935A3
CA-2016-169922,2016-06-17,2016-06-17,Standard Class,MZ-17515,MZ-17515A5
CA-2017-100748,2017-05-20,2017-05-20,Standard Class,RB-19795,RB-19795A6
CA-2017-129805,2018-01-02,2018-01-02,Standard Class,HM-14860,HM-14860A5
CA-2014-148586,2014-04-01,2014-04-01,Standard Class,AZ-10750,AZ-10750A4
US-2017-112613,2017-06-01,2017-06-01,Standard Class,JH-15910,JH-15910A6
CA-2015-154746,2015-11-17,2015-11-17,First Class,PJ-18835,PJ-18835A3
CA-2017-140053,2017-07-10,2017-07-10,Standard Class,CA-12265,CA-12265A1
CA-2014-164210,2014-11-20,2014-11-20,Second Class,PW-19240,PW-19240A3
CA-2017-139948,2017-07-22,2017-07-22,Standard Class,SW-20455,SW-20455A6
CA-2016-146934,2016-05-27,2016-05-27,Standard Class,AF-10870,AF-10870A5
CA-2015-100573,2015-10-01,2015-10-01,Standard Class,AM-10705,AM-10705A4
CA-2016-119165,2016-11-06,2016-11-06,Standard Class,BD-11320,BD-11320A10
CA-2015-128027,2015-09-17,2015-09-17,Second Class,CM-12385,CM-12385A2
CA-2016-140207,2016-11-10,2016-11-10,Standard Class,CS-12400,CS-12400A4
CA-2017-140949,2017-03-22,2017-03-22,Second Class,DB-13405,DB-13405A2
CA-2017-138548,2017-08-21,2017-08-21,Standard Class,JG-15160,JG-15160A7
CA-2015-142419,2015-07-13,2015-07-13,Second Class,SC-20380,SC-20380A7
CA-2017-148691,2017-12-09,2017-12-09,Standard Class,CS-12460,CS-12460A2
CA-2017-128755,2017-05-08,2017-05-08,Standard Class,MK-18160,MK-18160A3
US-2016-135923,2016-01-28,2016-01-28,Standard Class,CM-11935,CM-11935A2
CA-2016-114972,2016-11-06,2016-11-06,First Class,PF-19225,PF-19225A3
CA-2017-102750,2017-09-08,2017-09-08,Second Class,GM-14695,GM-14695A3
CA-2014-145212,2014-09-19,2014-09-19,Standard Class,DC-12850,DC-12850A5
CA-2017-141992,2017-06-25,2017-06-25,Standard Class,FO-14305,FO-14305A2
CA-2017-147956,2017-12-31,2017-12-31,Standard Class,AH-10210,AH-10210A2
CA-2017-126067,2017-09-03,2017-09-03,Standard Class,KN-16705,KN-16705A4
CA-2015-104514,2015-01-04,2015-01-04,Second Class,CB-12535,CB-12535A5
CA-2015-141040,2015-10-13,2015-10-13,Second Class,TB-21250,TB-21250A4
CA-2014-113579,2014-12-15,2014-12-15,Second Class,KD-16345,KD-16345A5
CA-2014-144624,2014-11-23,2014-11-23,Standard Class,JM-15865,JM-15865A5
CA-2016-146206,2016-09-14,2016-09-14,Second Class,KT-16480,KT-16480A8
CA-2014-136644,2014-06-22,2014-06-22,Standard Class,SC-20575,SC-20575A5
CA-2015-122371,2015-10-01,2015-10-01,Standard Class,BS-11800,BS-11800A2
CA-2016-126935,2016-05-24,2016-05-24,Standard Class,BT-11395,BT-11395A2
US-2017-133781,2017-06-23,2017-06-23,First Class,DC-12850,DC-12850A6
CA-2017-131618,2017-06-20,2017-06-20,First Class,LS-17200,LS-17200A4
CA-2016-149482,2016-11-19,2016-11-19,Standard Class,RR-19315,RR-19315A1
CA-2014-143917,2014-07-27,2014-07-27,Second Class,KL-16645,KL-16645A9
CA-2015-120397,2015-07-02,2015-07-02,Same Day,RB-19435,RB-19435A6
CA-2017-163902,2017-03-08,2017-03-08,Standard Class,MY-17380,MY-17380A3
CA-2016-136812,2016-11-23,2016-11-23,Standard Class,AW-10930,AW-10930A2
CA-2015-102722,2015-04-19,2015-04-19,First Class,KW-16570,KW-16570A1
CA-2017-155089,2017-12-06,2017-12-06,Standard Class,DB-12910,DB-12910A2
CA-2016-124506,2016-11-17,2016-11-17,Standard Class,BB-11545,BB-11545A6
CA-2014-106572,2014-09-10,2014-09-10,Standard Class,NP-18700,NP-18700A7
CA-2014-128888,2014-11-22,2014-11-22,Standard Class,PB-19105,PB-19105A3
CA-2017-123134,2017-05-07,2017-05-07,Standard Class,DW-13585,DW-13585A3
CA-2016-124352,2016-10-21,2016-10-21,Standard Class,CD-12790,CD-12790A5
CA-2015-124541,2015-04-10,2015-04-10,Standard Class,TT-21220,TT-21220A3
CA-2014-108707,2014-10-29,2014-10-29,Standard Class,DB-12910,DB-12910A3
CA-2014-111500,2014-08-21,2014-08-21,Standard Class,DJ-13510,DJ-13510A8
US-2017-117723,2017-08-18,2017-08-18,Second Class,DL-13495,DL-13495A6
CA-2015-143238,2015-09-08,2015-09-08,First Class,LO-17170,LO-17170A5
CA-2015-168746,2015-01-29,2015-01-29,Second Class,SV-20365,SV-20365A10
CA-2015-113404,2015-07-16,2015-07-16,Same Day,EM-13810,EM-13810A1
CA-2016-144792,2016-05-04,2016-05-04,Standard Class,KD-16615,KD-16615A2
CA-2014-164385,2014-10-01,2014-10-01,Second Class,NB-18580,NB-18580A1
US-2016-114174,2016-09-14,2016-09-14,Standard Class,AP-10720,AP-10720A4
CA-2017-108070,2017-04-20,2017-04-20,Standard Class,JE-15745,JE-15745A1
US-2015-128090,2015-08-22,2015-08-22,Standard Class,JM-15865,JM-15865A1
CA-2017-101042,2017-11-23,2017-11-23,Standard Class,AB-10105,AB-10105A9
CA-2016-155439,2016-09-18,2016-09-18,Standard Class,PN-18775,PN-18775A3
CA-2016-118626,2016-08-20,2016-08-20,Standard Class,JC-15775,JC-15775A3
CA-2015-111458,2015-09-30,2015-09-30,Standard Class,PF-19165,PF-19165A3
US-2016-126844,2016-10-14,2016-10-14,Standard Class,BW-11110,BW-11110A2
US-2015-112508,2015-03-30,2015-03-30,Standard Class,BP-11185,BP-11185A5
CA-2015-147788,2015-06-04,2015-06-04,Standard Class,TM-21010,TM-21010A1
CA-2015-144288,2015-12-31,2015-12-31,Standard Class,MB-17305,MB-17305A5
CA-2015-110632,2015-03-22,2015-03-22,Second Class,HR-14830,HR-14830A3
CA-2017-109589,2017-12-24,2017-12-24,First Class,BD-11635,BD-11635A2
CA-2017-123967,2017-11-03,2017-11-03,Second Class,SF-20200,SF-20200A5
CA-2017-148929,2017-09-11,2017-09-11,Standard Class,SP-20620,SP-20620A5
CA-2017-134404,2017-12-27,2017-12-27,Same Day,DR-12880,DR-12880A5
CA-2017-109778,2017-07-21,2017-07-21,Standard Class,VM-21685,VM-21685A1
CA-2016-155845,2016-08-15,2016-08-15,Second Class,CM-12235,CM-12235A1
CA-2017-145128,2017-07-14,2017-07-14,Standard Class,SM-20320,SM-20320A3
CA-2014-129091,2014-11-27,2014-11-27,Standard Class,RA-19885,RA-19885A1
US-2014-155502,2014-01-31,2014-01-31,Standard Class,SD-20485,SD-20485A6
CA-2015-121041,2015-11-10,2015-11-10,Standard Class,CS-12250,CS-12250A3
CA-2017-131695,2017-07-06,2017-07-06,Standard Class,RA-19285,RA-19285A7
CA-2016-137729,2016-05-09,2016-05-09,Standard Class,BF-11005,BF-11005A1
US-2016-115455,2016-09-14,2016-09-14,Standard Class,SE-20110,SE-20110A1
CA-2017-128300,2017-11-26,2017-11-26,Second Class,RS-19765,RS-19765A3
CA-2017-149048,2017-05-17,2017-05-17,Standard Class,BM-11650,BM-11650A8
CA-2017-108553,2017-04-29,2017-04-29,Standard Class,SK-19990,SK-19990A1
CA-2016-165848,2016-06-04,2016-06-04,Same Day,EN-13780,EN-13780A3
CA-2014-112718,2014-12-21,2014-12-21,Standard Class,KN-16450,KN-16450A1
CA-2016-154053,2016-03-10,2016-03-10,Standard Class,MG-17890,MG-17890A9
CA-2014-127446,2014-11-30,2014-11-30,Standard Class,MC-17590,MC-17590A1
CA-2016-137204,2016-05-05,2016-05-05,Standard Class,BO-11350,BO-11350A3
CA-2014-147298,2014-05-03,2014-05-03,Standard Class,AG-10300,AG-10300A4
CA-2017-147942,2017-04-05,2017-04-05,Standard Class,MS-17365,MS-17365A1
CA-2017-115931,2017-12-26,2017-12-26,Standard Class,JM-15655,JM-15655A4
CA-2014-164861,2014-12-06,2014-12-06,Second Class,MC-17635,MC-17635A2
CA-2017-127180,2017-10-24,2017-10-24,First Class,TA-21385,TA-21385A4
US-2017-165344,2017-11-15,2017-11-15,First Class,SB-20290,SB-20290A7
CA-2015-168186,2015-09-15,2015-09-15,Standard Class,AB-10150,AB-10150A4
US-2017-110604,2017-05-20,2017-05-20,Standard Class,JF-15295,JF-15295A3
CA-2015-116750,2015-07-10,2015-07-10,Second Class,BF-10975,BF-10975A2
CA-2015-162369,2015-08-19,2015-08-19,Standard Class,TT-21265,TT-21265A1
CA-2017-108441,2017-06-18,2017-06-18,Standard Class,SB-20170,SB-20170A3
CA-2015-169740,2015-02-25,2015-02-25,Standard Class,LM-17065,LM-17065A4
CA-2016-124051,2016-12-30,2016-12-30,First Class,KA-16525,KA-16525A2
CA-2016-149111,2016-04-21,2016-04-21,Second Class,BF-11170,BF-11170A8
CA-2014-131002,2014-09-12,2014-09-12,Second Class,TB-21400,TB-21400A3
US-2016-146794,2016-10-01,2016-10-01,Standard Class,SH-19975,SH-19975A5
CA-2017-112515,2017-09-21,2017-09-21,Second Class,AS-10225,AS-10225A3
CA-2016-150343,2016-08-20,2016-08-20,Standard Class,PK-19075,PK-19075A5
CA-2015-135538,2015-12-28,2015-12-28,Standard Class,HR-14830,HR-14830A7
CA-2017-123372,2017-12-02,2017-12-02,Standard Class,DG-13300,DG-13300A3
CA-2017-159604,2017-04-15,2017-04-15,First Class,CL-12700,CL-12700A3
CA-2016-164784,2016-05-04,2016-05-04,First Class,HF-14995,HF-14995A1
CA-2016-111794,2016-10-01,2016-10-01,Same Day,HG-15025,HG-15025A3
US-2015-139759,2015-08-30,2015-08-30,Standard Class,NL-18310,NL-18310A3
CA-2014-126403,2014-09-12,2014-09-12,Second Class,RR-19525,RR-19525A3
CA-2017-136875,2017-12-03,2017-12-03,Same Day,TC-21295,TC-21295A8
CA-2017-132185,2017-12-02,2017-12-02,Standard Class,DB-13615,DB-13615A1
US-2014-160780,2014-06-21,2014-06-21,Same Day,SV-20785,SV-20785A1
CA-2017-127026,2017-01-27,2017-01-27,Standard Class,MH-18115,MH-18115A7
CA-2017-137085,2017-07-06,2017-07-06,Standard Class,CT-11995,CT-11995A5
CA-2016-133123,2016-09-11,2016-09-11,Standard Class,KB-16315,KB-16315A8
US-2016-128195,2016-08-05,2016-08-05,First Class,RA-19285,RA-19285A4
CA-2015-153220,2015-11-14,2015-11-14,First Class,YC-21895,YC-21895A3
CA-2014-123064,2014-07-02,2014-07-02,First Class,RA-19915,RA-19915A7
CA-2017-156412,2017-12-08,2017-12-08,Standard Class,CM-12160,CM-12160A1
US-2016-144211,2016-09-02,2016-09-02,Standard Class,CS-12130,CS-12130A4
CA-2016-138079,2016-01-28,2016-01-28,Standard Class,AJ-10795,AJ-10795A5
CA-2014-143182,2014-10-20,2014-10-20,Standard Class,DL-12865,DL-12865A4
CA-2016-161662,2016-02-09,2016-02-09,First Class,BE-11410,BE-11410A4
CA-2014-145317,2014-03-23,2014-03-23,Standard Class,SM-20320,SM-20320A2
CA-2014-143413,2014-05-30,2014-05-30,Standard Class,RP-19390,RP-19390A6
CA-2017-156818,2017-07-13,2017-07-13,Second Class,JD-16015,JD-16015A1
CA-2017-155873,2017-06-21,2017-06-21,Standard Class,AB-10255,AB-10255A3
CA-2015-121797,2015-02-06,2015-02-06,Standard Class,CC-12145,CC-12145A3
US-2015-120572,2015-12-15,2015-12-15,Standard Class,GH-14425,GH-14425A4
CA-2017-132430,2017-10-11,2017-10-11,First Class,CP-12085,CP-12085A3
CA-2017-146031,2017-08-01,2017-08-01,Second Class,GM-14440,GM-14440A3
CA-2014-110100,2014-04-29,2014-04-29,Standard Class,LC-16885,LC-16885A7
CA-2015-103723,2015-12-06,2015-12-06,Standard Class,BT-11305,BT-11305A3
CA-2014-127187,2014-12-08,2014-12-08,Standard Class,CP-12085,CP-12085A1
CA-2017-128475,2017-09-01,2017-09-01,Standard Class,SC-20680,SC-20680A2
CA-2014-100006,2014-09-13,2014-09-13,Standard Class,DK-13375,DK-13375A3
CA-2017-144827,2017-12-27,2017-12-27,Standard Class,SE-20110,SE-20110A3
CA-2014-110030,2014-12-08,2014-12-08,Second Class,LF-17185,LF-17185A5
CA-2014-121286,2014-11-08,2014-11-08,Second Class,ON-18715,ON-18715A6
CA-2016-164735,2016-04-19,2016-04-19,Second Class,TB-21400,TB-21400A1
CA-2014-153479,2014-10-08,2014-10-08,Standard Class,DF-13135,DF-13135A2
CA-2017-149888,2017-11-13,2017-11-13,Standard Class,EP-13915,EP-13915A3
CA-2017-119193,2017-12-24,2017-12-24,First Class,SK-19990,SK-19990A2
CA-2017-104801,2017-02-19,2017-02-19,Standard Class,FH-14350,FH-14350A4
CA-2014-107594,2014-07-06,2014-07-06,Standard Class,EH-13945,EH-13945A6
CA-2015-129770,2015-02-23,2015-02-23,Second Class,JE-15715,JE-15715A7
CA-2015-115798,2015-11-19,2015-11-19,Standard Class,KL-16645,KL-16645A2
CA-2017-122707,2017-04-18,2017-04-18,First Class,EB-13750,EB-13750A8
CA-2016-165015,2016-02-27,2016-02-27,Second Class,BD-11725,BD-11725A6
CA-2014-149244,2014-11-08,2014-11-08,Standard Class,MS-17530,MS-17530A1
CA-2015-140144,2015-06-25,2015-06-25,Second Class,SC-20770,SC-20770A6
CA-2017-163321,2017-08-11,2017-08-11,Second Class,FM-14380,FM-14380A5
CA-2014-155887,2014-05-17,2014-05-17,Standard Class,KT-16480,KT-16480A7
US-2015-165449,2015-11-26,2015-11-26,Standard Class,AP-10720,AP-10720A3
CA-2015-110247,2015-12-08,2015-12-08,Standard Class,RH-19555,RH-19555A2
US-2014-141257,2014-06-14,2014-06-14,Standard Class,CS-11950,CS-11950A2
CA-2014-154669,2014-08-11,2014-08-11,Second Class,TM-21010,TM-21010A4
CA-2014-158029,2014-05-30,2014-05-30,Standard Class,HF-14995,HF-14995A7
CA-2015-155306,2015-04-21,2015-04-21,Standard Class,GA-14515,GA-14515A5
CA-2016-127775,2016-06-13,2016-06-13,Second Class,ES-14020,ES-14020A2
CA-2016-146171,2016-03-15,2016-03-15,Standard Class,JP-16135,JP-16135A3
CA-2014-129574,2014-05-29,2014-05-29,First Class,Dp-13240,Dp-13240A7
CA-2017-126536,2017-10-14,2017-10-14,First Class,NK-18490,NK-18490A1
CA-2017-165757,2017-06-28,2017-06-28,Standard Class,PL-18925,PL-18925A2
CA-2017-167752,2017-01-18,2017-01-18,First Class,RW-19690,RW-19690A3
US-2015-122140,2015-04-07,2015-04-07,Standard Class,MO-17950,MO-17950A2
CA-2016-163986,2016-09-10,2016-09-10,Standard Class,JJ-15445,JJ-15445A5
CA-2017-158967,2017-12-12,2017-12-12,First Class,BT-11680,BT-11680A7
CA-2016-131576,2016-11-26,2016-11-26,Standard Class,RD-19585,RD-19585A1
CA-2017-143455,2017-11-18,2017-11-18,Standard Class,ML-17755,ML-17755A2
CA-2016-144729,2016-10-25,2016-10-25,Standard Class,JE-15745,JE-15745A9
CA-2015-127019,2015-12-25,2015-12-25,Standard Class,ER-13855,ER-13855A1
CA-2015-138534,2015-07-19,2015-07-19,Second Class,JM-15535,JM-15535A3
CA-2017-108322,2017-05-05,2017-05-05,Standard Class,SS-20140,SS-20140A5
CA-2017-167668,2017-05-08,2017-05-08,First Class,TC-21295,TC-21295A2
CA-2017-146724,2017-11-27,2017-11-27,Standard Class,HG-15025,HG-15025A1
CA-2016-139878,2016-11-16,2016-11-16,Standard Class,LD-17005,LD-17005A3
US-2016-106677,2016-11-10,2016-11-10,Standard Class,AS-10285,AS-10285A6
CA-2016-116974,2016-10-15,2016-10-15,Standard Class,MP-17965,MP-17965A5
CA-2015-149972,2015-09-23,2015-09-23,First Class,CD-12790,CD-12790A1
US-2014-117744,2014-12-06,2014-12-06,Standard Class,MD-17860,MD-17860A5
CA-2014-125514,2014-09-22,2014-09-22,First Class,BM-11650,BM-11650A10
CA-2014-154599,2014-04-17,2014-04-17,Standard Class,KN-16450,KN-16450A2
CA-2017-158743,2017-10-27,2017-10-27,Standard Class,IG-15085,IG-15085A2
CA-2016-153318,2016-10-28,2016-10-28,First Class,JS-15595,JS-15595A4
US-2015-110163,2015-11-04,2015-11-04,First Class,GA-14725,GA-14725A10
CA-2017-143329,2017-11-08,2017-11-08,Standard Class,DL-13330,DL-13330A2
CA-2015-159380,2015-05-16,2015-05-16,Standard Class,CS-12505,CS-12505A6
CA-2015-122623,2015-09-11,2015-09-11,Standard Class,CC-12145,CC-12145A2
CA-2015-148635,2015-07-27,2015-07-27,Second Class,MH-18025,MH-18025A2
CA-2015-135685,2015-11-18,2015-11-18,Second Class,MP-18175,MP-18175A6
CA-2015-104626,2015-09-08,2015-09-08,Standard Class,DR-12940,DR-12940A7
CA-2016-160500,2016-05-08,2016-05-08,First Class,DM-13015,DM-13015A1
CA-2017-100202,2017-01-05,2017-01-05,Standard Class,BD-11620,BD-11620A2
CA-2017-131016,2017-09-20,2017-09-20,First Class,DC-12850,DC-12850A1
US-2014-112914,2014-09-30,2014-09-30,Standard Class,MT-18070,MT-18070A3
CA-2016-124149,2016-04-26,2016-04-26,First Class,MJ-17740,MJ-17740A2
CA-2014-148915,2014-11-05,2014-11-05,Standard Class,ND-18370,ND-18370A8
CA-2017-134649,2017-01-31,2017-01-31,Second Class,CA-11965,CA-11965A1
CA-2017-110842,2017-11-16,2017-11-16,Standard Class,GA-14725,GA-14725A1
CA-2016-147368,2016-06-12,2016-06-12,First Class,TC-21295,TC-21295A3
US-2015-104185,2015-09-08,2015-09-08,Second Class,JB-15400,JB-15400A2
US-2014-125521,2014-03-19,2014-03-19,Standard Class,CK-12325,CK-12325A5
US-2017-135062,2017-09-04,2017-09-04,Second Class,RL-19615,RL-19615A7
CA-2017-135650,2017-03-27,2017-03-27,Standard Class,AC-10660,AC-10660A2
CA-2017-112865,2017-05-22,2017-05-22,Standard Class,BH-11710,BH-11710A5
US-2016-162852,2016-12-31,2016-12-31,Standard Class,BG-11695,BG-11695A5
CA-2017-138163,2017-11-20,2017-11-20,First Class,XP-21865,XP-21865A4
CA-2017-152093,2017-09-15,2017-09-15,Standard Class,SN-20560,SN-20560A6
CA-2017-157854,2017-04-15,2017-04-15,Standard Class,DM-13345,DM-13345A4
CA-2016-123617,2016-12-03,2016-12-03,Standard Class,AJ-10780,AJ-10780A3
US-2016-128293,2016-06-05,2016-06-05,First Class,KC-16255,KC-16255A4
CA-2017-107342,2017-12-22,2017-12-22,Standard Class,VF-21715,VF-21715A2
CA-2016-136371,2016-03-21,2016-03-21,Second Class,SV-20935,SV-20935A1
CA-2017-137344,2017-08-20,2017-08-20,Same Day,EM-13810,EM-13810A2
CA-2017-169810,2017-07-31,2017-07-31,Standard Class,RB-19360,RB-19360A6
CA-2016-128594,2016-08-29,2016-08-29,First Class,DJ-13510,DJ-13510A1
CA-2016-154690,2016-08-17,2016-08-17,Second Class,CC-12370,CC-12370A4
CA-2017-138975,2017-05-23,2017-05-23,Standard Class,SC-20380,SC-20380A4
CA-2017-106537,2017-08-17,2017-08-17,Standard Class,RH-19495,RH-19495A1
US-2017-103828,2017-08-13,2017-08-13,Same Day,JK-15370,JK-15370A1
CA-2016-115588,2016-11-12,2016-11-12,Second Class,AF-10885,AF-10885A4
CA-2017-143861,2017-06-19,2017-06-19,Standard Class,LC-16885,LC-16885A11
CA-2014-148040,2014-03-26,2014-03-26,Standard Class,BF-11275,BF-11275A3
CA-2017-135167,2017-06-20,2017-06-20,Standard Class,SC-20800,SC-20800A2
CA-2017-137022,2017-11-22,2017-11-22,Standard Class,SW-20275,SW-20275A4
US-2017-102638,2017-12-31,2017-12-31,First Class,MC-17845,MC-17845A3
US-2016-167339,2016-01-23,2016-01-23,Second Class,TD-20995,TD-20995A2
CA-2016-152072,2016-01-19,2016-01-19,Standard Class,Dp-13240,Dp-13240A6
CA-2016-102932,2016-09-23,2016-09-23,Second Class,SD-20485,SD-20485A7
CA-2014-165540,2014-02-25,2014-02-25,Standard Class,TM-21010,TM-21010A5
CA-2016-130799,2016-11-16,2016-11-16,Second Class,BK-11260,BK-11260A5
CA-2016-164483,2016-02-03,2016-02-03,Standard Class,JF-15490,JF-15490A2
US-2016-159856,2016-10-22,2016-10-22,Standard Class,EP-13915,EP-13915A10
CA-2017-102099,2017-12-19,2017-12-19,First Class,EP-13915,EP-13915A9
CA-2017-164049,2017-11-06,2017-11-06,Standard Class,KH-16630,KH-16630A5
CA-2014-142727,2014-05-01,2014-05-01,Second Class,HG-14845,HG-14845A3
CA-2017-139913,2017-10-29,2017-10-29,Standard Class,JC-16105,JC-16105A4
CA-2014-169033,2014-04-03,2014-04-03,Standard Class,KM-16720,KM-16720A8
US-2016-164630,2016-01-09,2016-01-09,Standard Class,EB-13975,EB-13975A1
US-2015-114839,2015-04-30,2015-04-30,Standard Class,PW-19240,PW-19240A7
CA-2015-166464,2015-09-17,2015-09-17,Standard Class,PG-18895,PG-18895A1
CA-2017-124898,2017-09-15,2017-09-15,Standard Class,DB-12910,DB-12910A6
CA-2016-164035,2016-06-17,2016-06-17,Standard Class,CR-12730,CR-12730A2
CA-2016-153577,2016-07-01,2016-07-01,Standard Class,KH-16330,KH-16330A6
CA-2014-127586,2014-09-30,2014-09-30,Standard Class,CS-12400,CS-12400A5
CA-2017-121615,2017-11-09,2017-11-09,Standard Class,DL-12925,DL-12925A5
CA-2017-166415,2017-02-23,2017-02-23,Standard Class,ME-17725,ME-17725A3
CA-2015-118444,2015-11-09,2015-11-09,Standard Class,VD-21670,VD-21670A3
CA-2014-113929,2014-06-21,2014-06-21,Standard Class,CK-12205,CK-12205A3
CA-2015-134747,2015-10-17,2015-10-17,Second Class,DL-12925,DL-12925A6
CA-2017-155047,2017-08-30,2017-08-30,First Class,SE-20110,SE-20110A9
CA-2016-160129,2016-11-23,2016-11-23,Same Day,LS-17200,LS-17200A1
CA-2017-164329,2017-01-30,2017-01-30,Same Day,MM-17920,MM-17920A9
US-2015-141453,2015-12-03,2015-12-03,Second Class,DB-13270,DB-13270A4
CA-2014-156993,2014-07-04,2014-07-04,Standard Class,RW-19630,RW-19630A6
