,OrderID,ShipDate,ShipMode,CustomerID,AddressID,OrderDate
1222,CA-2016-146206,2016-09-14,Second Class,KT-16480,KT-16480A8,2016-12-04
1223,CA-2014-136644,2014-06-22,Standard Class,SC-20575,SC-20575A5,2016-12-04
1224,CA-2015-122371,2015-10-01,Standard Class,BS-11800,BS-11800A2,2016-12-04
1225,CA-2016-126935,2016-05-24,Standard Class,BT-11395,BT-11395A2,2016-12-04
1226,US-2017-133781,2017-06-23,First Class,DC-12850,DC-12850A6,2016-12-04
1227,CA-2017-131618,2017-06-20,First Class,LS-17200,LS-17200A4,2016-12-04
1228,CA-2016-149482,2016-11-19,Standard Class,RR-19315,RR-19315A1,2017-11-06
1229,CA-2014-143917,2014-07-27,Second Class,KL-16645,KL-16645A9,2017-11-06
1230,CA-2015-120397,2015-07-02,Same Day,RB-19435,RB-19435A6,2017-11-06
1231,CA-2017-163902,2017-03-08,Standard Class,MY-17380,MY-17380A3,2015-10-31
1232,CA-2016-136812,2016-11-23,Standard Class,AW-10930,AW-10930A2,2015-10-31
1233,CA-2015-102722,2015-04-19,First Class,KW-16570,KW-16570A1,2016-05-30
1234,CA-2017-155089,2017-12-06,Standard Class,DB-12910,DB-12910A2,2016-10-28
1235,CA-2016-124506,2016-11-17,Standard Class,BB-11545,BB-11545A6,2016-10-28
1236,CA-2014-106572,2014-09-10,Standard Class,NP-18700,NP-18700A7,2016-10-28
1237,CA-2014-128888,2014-11-22,Standard Class,PB-19105,PB-19105A3,2016-10-28
1238,CA-2017-123134,2017-05-07,Standard Class,DW-13585,DW-13585A3,2014-08-11
1239,CA-2016-124352,2016-10-21,Standard Class,CD-12790,CD-12790A5,2014-08-11
1240,CA-2015-124541,2015-04-10,Standard Class,TT-21220,TT-21220A3,2014-08-11
1241,CA-2014-108707,2014-10-29,Standard Class,DB-12910,DB-12910A3,2016-08-29
1242,CA-2014-111500,2014-08-21,Standard Class,DJ-13510,DJ-13510A8,2016-02-15
1243,US-2017-117723,2017-08-18,Second Class,DL-13495,DL-13495A6,2016-02-15
1244,CA-2015-143238,2015-09-08,First Class,LO-17170,LO-17170A5,2017-05-14
1245,CA-2015-168746,2015-01-29,Second Class,SV-20365,SV-20365A10,2014-12-12
1246,CA-2015-113404,2015-07-16,Same Day,EM-13810,EM-13810A1,2014-12-12
1247,CA-2016-144792,2016-05-04,Standard Class,KD-16615,KD-16615A2,2014-12-12
1248,CA-2014-164385,2014-10-01,Second Class,NB-18580,NB-18580A1,2017-12-18
1249,US-2016-114174,2016-09-14,Standard Class,AP-10720,AP-10720A4,2017-12-18
1250,CA-2017-108070,2017-04-20,Standard Class,JE-15745,JE-15745A1,2017-12-18
1251,US-2015-128090,2015-08-22,Standard Class,JM-15865,JM-15865A1,2017-12-18
1252,CA-2017-101042,2017-11-23,Standard Class,AB-10105,AB-10105A9,2015-07-04
1253,CA-2016-155439,2016-09-18,Standard Class,PN-18775,PN-18775A3,2017-03-10
1254,CA-2016-118626,2016-08-20,Standard Class,JC-15775,JC-15775A3,2017-03-10
1255,CA-2015-111458,2015-09-30,Standard Class,PF-19165,PF-19165A3,2017-03-10
1256,US-2016-126844,2016-10-14,Standard Class,BW-11110,BW-11110A2,2017-03-10
1257,US-2015-112508,2015-03-30,Standard Class,BP-11185,BP-11185A5,2016-12-24
1258,CA-2015-147788,2015-06-04,Standard Class,TM-21010,TM-21010A1,2016-12-24
1259,CA-2015-144288,2015-12-31,Standard Class,MB-17305,MB-17305A5,2016-12-24
1260,CA-2015-110632,2015-03-22,Second Class,HR-14830,HR-14830A3,2017-10-23
1261,CA-2017-109589,2017-12-24,First Class,BD-11635,BD-11635A2,2016-10-28
1262,CA-2017-123967,2017-11-03,Second Class,SF-20200,SF-20200A5,2017-07-07
1263,CA-2017-148929,2017-09-11,Standard Class,SP-20620,SP-20620A5,2016-10-01
1264,CA-2017-134404,2017-12-27,Same Day,DR-12880,DR-12880A5,2016-10-01
1265,CA-2017-109778,2017-07-21,Standard Class,VM-21685,VM-21685A1,2017-09-02
1266,CA-2016-155845,2016-08-15,Second Class,CM-12235,CM-12235A1,2014-12-24
1267,CA-2017-145128,2017-07-14,Standard Class,SM-20320,SM-20320A3,2014-12-24
1268,CA-2014-129091,2014-11-27,Standard Class,RA-19885,RA-19885A1,2017-09-23
1269,US-2014-155502,2014-01-31,Standard Class,SD-20485,SD-20485A6,2017-06-04
1270,CA-2015-121041,2015-11-10,Standard Class,CS-12250,CS-12250A3,2016-04-21
1271,CA-2017-131695,2017-07-06,Standard Class,RA-19285,RA-19285A7,2016-04-21
1272,CA-2016-137729,2016-05-09,Standard Class,BF-11005,BF-11005A1,2016-04-21
1273,US-2016-115455,2016-09-14,Standard Class,SE-20110,SE-20110A1,2016-05-26
1274,CA-2017-128300,2017-11-26,Second Class,RS-19765,RS-19765A3,2016-05-26
1275,CA-2017-149048,2017-05-17,Standard Class,BM-11650,BM-11650A8,2016-05-26
1276,CA-2017-108553,2017-04-29,Standard Class,SK-19990,SK-19990A1,2016-05-26
1277,CA-2016-165848,2016-06-04,Same Day,EN-13780,EN-13780A3,2016-05-02
1278,CA-2014-112718,2014-12-21,Standard Class,KN-16450,KN-16450A1,2014-09-08
1279,CA-2016-154053,2016-03-10,Standard Class,MG-17890,MG-17890A9,2014-09-08
1280,CA-2014-127446,2014-11-30,Standard Class,MC-17590,MC-17590A1,2016-09-05
1281,CA-2016-137204,2016-05-05,Standard Class,BO-11350,BO-11350A3,2017-04-09
1282,CA-2014-147298,2014-05-03,Standard Class,AG-10300,AG-10300A4,2017-04-09
1283,CA-2017-147942,2017-04-05,Standard Class,MS-17365,MS-17365A1,2017-04-09
1284,CA-2017-115931,2017-12-26,Standard Class,JM-15655,JM-15655A4,2015-12-06
1285,CA-2014-164861,2014-12-06,Second Class,MC-17635,MC-17635A2,2016-06-26
1286,CA-2017-127180,2017-10-24,First Class,TA-21385,TA-21385A4,2015-07-04
1287,US-2017-165344,2017-11-15,First Class,SB-20290,SB-20290A7,2016-11-22
1288,CA-2015-168186,2015-09-15,Standard Class,AB-10150,AB-10150A4,2016-11-22
1289,US-2017-110604,2017-05-20,Standard Class,JF-15295,JF-15295A3,2016-11-22
1290,CA-2015-116750,2015-07-10,Second Class,BF-10975,BF-10975A2,2016-11-10
1291,CA-2015-162369,2015-08-19,Standard Class,TT-21265,TT-21265A1,2016-11-10
1292,CA-2017-108441,2017-06-18,Standard Class,SB-20170,SB-20170A3,2015-08-27
1293,CA-2015-169740,2015-02-25,Standard Class,LM-17065,LM-17065A4,2015-08-27
1294,CA-2016-124051,2016-12-30,First Class,KA-16525,KA-16525A2,2015-08-27
1295,CA-2016-149111,2016-04-21,Second Class,BF-11170,BF-11170A8,2015-05-25
1296,CA-2014-131002,2014-09-12,Second Class,TB-21400,TB-21400A3,2017-12-30
1297,US-2016-146794,2016-10-01,Standard Class,SH-19975,SH-19975A5,2017-12-30
1298,CA-2017-112515,2017-09-21,Second Class,AS-10225,AS-10225A3,2016-12-08
1299,CA-2016-150343,2016-08-20,Standard Class,PK-19075,PK-19075A5,2015-10-04
1300,CA-2015-135538,2015-12-28,Standard Class,HR-14830,HR-14830A7,2016-12-23
1301,CA-2017-123372,2017-12-02,Standard Class,DG-13300,DG-13300A3,2016-12-23
1302,CA-2017-159604,2017-04-15,First Class,CL-12700,CL-12700A3,2015-09-19
1303,CA-2016-164784,2016-05-04,First Class,HF-14995,HF-14995A1,2017-07-03
1304,CA-2016-111794,2016-10-01,Same Day,HG-15025,HG-15025A3,2017-07-03
1305,US-2015-139759,2015-08-30,Standard Class,NL-18310,NL-18310A3,2016-07-14
1306,CA-2014-126403,2014-09-12,Second Class,RR-19525,RR-19525A3,2016-06-20
1307,CA-2017-136875,2017-12-03,Same Day,TC-21295,TC-21295A8,2016-06-20
1308,CA-2017-132185,2017-12-02,Standard Class,DB-13615,DB-13615A1,2016-06-20
1309,US-2014-160780,2014-06-21,Same Day,SV-20785,SV-20785A1,2016-06-20
1310,CA-2017-127026,2017-01-27,Standard Class,MH-18115,MH-18115A7,2016-06-20
1311,CA-2017-137085,2017-07-06,Standard Class,CT-11995,CT-11995A5,2016-12-09
1312,CA-2016-133123,2016-09-11,Standard Class,KB-16315,KB-16315A8,2016-12-09
1313,US-2016-128195,2016-08-05,First Class,RA-19285,RA-19285A4,2016-09-24
1314,CA-2015-153220,2015-11-14,First Class,YC-21895,YC-21895A3,2016-12-18
1315,CA-2014-123064,2014-07-02,First Class,RA-19915,RA-19915A7,2016-12-18
1316,CA-2017-156412,2017-12-08,Standard Class,CM-12160,CM-12160A1,2016-12-18
1317,US-2016-144211,2016-09-02,Standard Class,CS-12130,CS-12130A4,2017-12-10
1318,CA-2016-138079,2016-01-28,Standard Class,AJ-10795,AJ-10795A5,2014-07-01
1319,CA-2014-143182,2014-10-20,Standard Class,DL-12865,DL-12865A4,2014-07-01
1320,CA-2016-161662,2016-02-09,First Class,BE-11410,BE-11410A4,2017-02-03
1321,CA-2014-145317,2014-03-23,Standard Class,SM-20320,SM-20320A2,2017-02-03
1322,CA-2014-143413,2014-05-30,Standard Class,RP-19390,RP-19390A6,2017-03-03
1323,CA-2017-156818,2017-07-13,Second Class,JD-16015,JD-16015A1,2017-10-09
1324,CA-2017-155873,2017-06-21,Standard Class,AB-10255,AB-10255A3,2014-09-28
1325,CA-2015-121797,2015-02-06,Standard Class,CC-12145,CC-12145A3,2014-05-27
1326,US-2015-120572,2015-12-15,Standard Class,GH-14425,GH-14425A4,2015-06-14
1327,CA-2017-132430,2017-10-11,First Class,CP-12085,CP-12085A3,2016-03-30
1328,CA-2017-146031,2017-08-01,Second Class,GM-14440,GM-14440A3,2017-10-15
1329,CA-2014-110100,2014-04-29,Standard Class,LC-16885,LC-16885A7,2016-05-23
1330,CA-2015-103723,2015-12-06,Standard Class,BT-11305,BT-11305A3,2017-06-02
1331,CA-2014-127187,2014-12-08,Standard Class,CP-12085,CP-12085A1,2017-06-02
1332,CA-2017-128475,2017-09-01,Standard Class,SC-20680,SC-20680A2,2014-02-16
1333,CA-2014-100006,2014-09-13,Standard Class,DK-13375,DK-13375A3,2014-02-16
1334,CA-2017-144827,2017-12-27,Standard Class,SE-20110,SE-20110A3,2014-05-06
1335,CA-2014-110030,2014-12-08,Second Class,LF-17185,LF-17185A5,2016-05-16
1336,CA-2014-121286,2014-11-08,Second Class,ON-18715,ON-18715A6,2017-04-02
1337,CA-2016-164735,2016-04-19,Second Class,TB-21400,TB-21400A1,2017-03-31
1338,CA-2014-153479,2014-10-08,Standard Class,DF-13135,DF-13135A2,2017-03-31
1339,CA-2017-149888,2017-11-13,Standard Class,EP-13915,EP-13915A3,2017-03-31
1340,CA-2017-119193,2017-12-24,First Class,SK-19990,SK-19990A2,2017-01-02
1341,CA-2017-104801,2017-02-19,Standard Class,FH-14350,FH-14350A4,2017-01-02
1342,CA-2014-107594,2014-07-06,Standard Class,EH-13945,EH-13945A6,2017-01-02
1343,CA-2015-129770,2015-02-23,Second Class,JE-15715,JE-15715A7,2015-05-28
1344,CA-2015-115798,2015-11-19,Standard Class,KL-16645,KL-16645A2,2015-05-28
1345,CA-2017-122707,2017-04-18,First Class,EB-13750,EB-13750A8,2014-03-17
1346,CA-2016-165015,2016-02-27,Second Class,BD-11725,BD-11725A6,2014-03-17
1347,CA-2014-149244,2014-11-08,Standard Class,MS-17530,MS-17530A1,2014-03-17
1348,CA-2015-140144,2015-06-25,Second Class,SC-20770,SC-20770A6,2014-03-17
1349,CA-2017-163321,2017-08-11,Second Class,FM-14380,FM-14380A5,2014-03-17
1350,CA-2014-155887,2014-05-17,Standard Class,KT-16480,KT-16480A7,2014-10-03
1351,US-2015-165449,2015-11-26,Standard Class,AP-10720,AP-10720A3,2016-03-28
1352,CA-2015-110247,2015-12-08,Standard Class,RH-19555,RH-19555A2,2017-05-04
1353,US-2014-141257,2014-06-14,Standard Class,CS-11950,CS-11950A2,2017-05-04
1354,CA-2014-154669,2014-08-11,Second Class,TM-21010,TM-21010A4,2017-05-04
1355,CA-2014-158029,2014-05-30,Standard Class,HF-14995,HF-14995A7,2014-07-05
1356,CA-2015-155306,2015-04-21,Standard Class,GA-14515,GA-14515A5,2014-07-05
1357,CA-2016-127775,2016-06-13,Second Class,ES-14020,ES-14020A2,2016-05-05
1358,CA-2016-146171,2016-03-15,Standard Class,JP-16135,JP-16135A3,2017-04-26
1359,CA-2014-129574,2014-05-29,First Class,Dp-13240,Dp-13240A7,2014-09-26
1360,CA-2017-126536,2017-10-14,First Class,NK-18490,NK-18490A1,2017-10-19
1361,CA-2017-165757,2017-06-28,Standard Class,PL-18925,PL-18925A2,2017-10-19
1362,CA-2017-167752,2017-01-18,First Class,RW-19690,RW-19690A3,2017-10-19
1363,US-2015-122140,2015-04-07,Standard Class,MO-17950,MO-17950A2,2017-11-10
1364,CA-2016-163986,2016-09-10,Standard Class,JJ-15445,JJ-15445A5,2017-11-10
1365,CA-2017-158967,2017-12-12,First Class,BT-11680,BT-11680A7,2017-11-10
1366,CA-2016-131576,2016-11-26,Standard Class,RD-19585,RD-19585A1,2017-11-10
1367,CA-2017-143455,2017-11-18,Standard Class,ML-17755,ML-17755A2,2017-11-10
1368,CA-2016-144729,2016-10-25,Standard Class,JE-15745,JE-15745A9,2017-07-08
1369,CA-2015-127019,2015-12-25,Standard Class,ER-13855,ER-13855A1,2015-12-24
1370,CA-2015-138534,2015-07-19,Second Class,JM-15535,JM-15535A3,2015-12-24
1371,CA-2017-108322,2017-05-05,Standard Class,SS-20140,SS-20140A5,2017-03-07
1372,CA-2017-167668,2017-05-08,First Class,TC-21295,TC-21295A2,2014-04-01
1373,CA-2017-146724,2017-11-27,Standard Class,HG-15025,HG-15025A1,2014-04-01
1374,CA-2016-139878,2016-11-16,Standard Class,LD-17005,LD-17005A3,2015-09-14
1375,US-2016-106677,2016-11-10,Standard Class,AS-10285,AS-10285A6,2014-08-04
1376,CA-2016-116974,2016-10-15,Standard Class,MP-17965,MP-17965A5,2014-08-04
1377,CA-2015-149972,2015-09-23,First Class,CD-12790,CD-12790A1,2014-08-04
1378,US-2014-117744,2014-12-06,Standard Class,MD-17860,MD-17860A5,2014-08-04
1379,CA-2014-125514,2014-09-22,First Class,BM-11650,BM-11650A10,2014-08-04
1380,CA-2014-154599,2014-04-17,Standard Class,KN-16450,KN-16450A2,2014-08-04
1381,CA-2017-158743,2017-10-27,Standard Class,IG-15085,IG-15085A2,2016-09-03
1382,CA-2016-153318,2016-10-28,First Class,JS-15595,JS-15595A4,2016-02-05
1383,US-2015-110163,2015-11-04,First Class,GA-14725,GA-14725A10,2016-02-05
1384,CA-2017-143329,2017-11-08,Standard Class,DL-13330,DL-13330A2,2016-02-05
1385,CA-2015-159380,2015-05-16,Standard Class,CS-12505,CS-12505A6,2016-02-05
1386,CA-2015-122623,2015-09-11,Standard Class,CC-12145,CC-12145A2,2016-02-05
1387,CA-2015-148635,2015-07-27,Second Class,MH-18025,MH-18025A2,2016-02-05
1388,CA-2015-135685,2015-11-18,Second Class,MP-18175,MP-18175A6,2016-02-05
1389,CA-2015-104626,2015-09-08,Standard Class,DR-12940,DR-12940A7,2016-02-05
1390,CA-2016-160500,2016-05-08,First Class,DM-13015,DM-13015A1,2016-02-05
1391,CA-2017-100202,2017-01-05,Standard Class,BD-11620,BD-11620A2,2016-02-05
1392,CA-2017-131016,2017-09-20,First Class,DC-12850,DC-12850A1,2016-02-05
1393,US-2014-112914,2014-09-30,Standard Class,MT-18070,MT-18070A3,2017-07-03
1394,CA-2016-124149,2016-04-26,First Class,MJ-17740,MJ-17740A2,2017-10-09
1395,CA-2014-148915,2014-11-05,Standard Class,ND-18370,ND-18370A8,2017-10-09
1396,CA-2017-134649,2017-01-31,Second Class,CA-11965,CA-11965A1,2016-11-24
1397,CA-2017-110842,2017-11-16,Standard Class,GA-14725,GA-14725A1,2016-11-24
1398,CA-2016-147368,2016-06-12,First Class,TC-21295,TC-21295A3,2016-11-24
1399,US-2015-104185,2015-09-08,Second Class,JB-15400,JB-15400A2,2016-11-24
1400,US-2014-125521,2014-03-19,Standard Class,CK-12325,CK-12325A5,2016-11-01
1401,US-2017-135062,2017-09-04,Second Class,RL-19615,RL-19615A7,2016-11-01
1402,CA-2017-135650,2017-03-27,Standard Class,AC-10660,AC-10660A2,2016-04-19
1403,CA-2017-112865,2017-05-22,Standard Class,BH-11710,BH-11710A5,2016-04-19
1404,US-2016-162852,2016-12-31,Standard Class,BG-11695,BG-11695A5,2014-04-06
1405,CA-2017-138163,2017-11-20,First Class,XP-21865,XP-21865A4,2014-04-06
1406,CA-2017-152093,2017-09-15,Standard Class,SN-20560,SN-20560A6,2014-04-06
1407,CA-2017-157854,2017-04-15,Standard Class,DM-13345,DM-13345A4,2016-09-02
1408,CA-2016-123617,2016-12-03,Standard Class,AJ-10780,AJ-10780A3,2016-09-02
1409,US-2016-128293,2016-06-05,First Class,KC-16255,KC-16255A4,2016-09-25
1410,CA-2017-107342,2017-12-22,Standard Class,VF-21715,VF-21715A2,2017-11-04
1411,CA-2016-136371,2016-03-21,Second Class,SV-20935,SV-20935A1,2016-07-09
1412,CA-2017-137344,2017-08-20,Same Day,EM-13810,EM-13810A2,2016-07-09
1413,CA-2017-169810,2017-07-31,Standard Class,RB-19360,RB-19360A6,2014-06-30
1414,CA-2016-128594,2016-08-29,First Class,DJ-13510,DJ-13510A1,2017-01-28
1415,CA-2016-154690,2016-08-17,Second Class,CC-12370,CC-12370A4,2017-01-28
1416,CA-2017-138975,2017-05-23,Standard Class,SC-20380,SC-20380A4,2015-09-21
1417,CA-2017-106537,2017-08-17,Standard Class,RH-19495,RH-19495A1,2015-09-21
1418,US-2017-103828,2017-08-13,Same Day,JK-15370,JK-15370A1,2015-09-21
1419,CA-2016-115588,2016-11-12,Second Class,AF-10885,AF-10885A4,2015-09-26
1420,CA-2017-143861,2017-06-19,Standard Class,LC-16885,LC-16885A11,2015-09-26
1421,CA-2014-148040,2014-03-26,Standard Class,BF-11275,BF-11275A3,2015-09-26
1422,CA-2017-135167,2017-06-20,Standard Class,SC-20800,SC-20800A2,2015-09-26
1423,CA-2017-137022,2017-11-22,Standard Class,SW-20275,SW-20275A4,2015-09-26
1424,US-2017-102638,2017-12-31,First Class,MC-17845,MC-17845A3,2015-09-26
1425,US-2016-167339,2016-01-23,Second Class,TD-20995,TD-20995A2,2015-09-26
1426,CA-2016-152072,2016-01-19,Standard Class,Dp-13240,Dp-13240A6,2015-10-31
1427,CA-2016-102932,2016-09-23,Second Class,SD-20485,SD-20485A7,2015-10-31
1428,CA-2014-165540,2014-02-25,Standard Class,TM-21010,TM-21010A5,2015-10-31
1429,CA-2016-130799,2016-11-16,Second Class,BK-11260,BK-11260A5,2015-10-31
1430,CA-2016-164483,2016-02-03,Standard Class,JF-15490,JF-15490A2,2017-11-26
1431,US-2016-159856,2016-10-22,Standard Class,EP-13915,EP-13915A10,2014-12-19
1432,CA-2017-102099,2017-12-19,First Class,EP-13915,EP-13915A9,2014-12-19
1433,CA-2017-164049,2017-11-06,Standard Class,KH-16630,KH-16630A5,2014-12-19
1434,CA-2014-142727,2014-05-01,Second Class,HG-14845,HG-14845A3,2016-12-26
1435,CA-2017-139913,2017-10-29,Standard Class,JC-16105,JC-16105A4,2017-06-20
1436,CA-2014-169033,2014-04-03,Standard Class,KM-16720,KM-16720A8,2017-06-20
1437,US-2016-164630,2016-01-09,Standard Class,EB-13975,EB-13975A1,2015-10-15
1438,US-2015-114839,2015-04-30,Standard Class,PW-19240,PW-19240A7,2015-10-15
1439,CA-2015-166464,2015-09-17,Standard Class,PG-18895,PG-18895A1,2017-04-12
1440,CA-2017-124898,2017-09-15,Standard Class,DB-12910,DB-12910A6,2017-04-12
1441,CA-2016-164035,2016-06-17,Standard Class,CR-12730,CR-12730A2,2017-12-19
1442,CA-2016-153577,2016-07-01,Standard Class,KH-16330,KH-16330A6,2017-08-05
1443,CA-2014-127586,2014-09-30,Standard Class,CS-12400,CS-12400A5,2015-10-01
1444,CA-2017-121615,2017-11-09,Standard Class,DL-12925,DL-12925A5,2016-05-23
1445,CA-2017-166415,2017-02-23,Standard Class,ME-17725,ME-17725A3,2017-06-13
1446,CA-2015-118444,2015-11-09,Standard Class,VD-21670,VD-21670A3,2017-06-13
1447,CA-2014-113929,2014-06-21,Standard Class,CK-12205,CK-12205A3,2017-06-13
1448,CA-2015-134747,2015-10-17,Second Class,DL-12925,DL-12925A6,2014-04-23
1449,CA-2017-155047,2017-08-30,First Class,SE-20110,SE-20110A9,2015-05-01
1450,CA-2016-160129,2016-11-23,Same Day,LS-17200,LS-17200A1,2015-07-19
1451,CA-2017-164329,2017-01-30,Same Day,MM-17920,MM-17920A9,2016-11-26
1452,US-2015-141453,2015-12-03,Second Class,DB-13270,DB-13270A4,2016-11-26
1453,CA-2014-156993,2014-07-04,Standard Class,RW-19630,RW-19630A6,2016-11-26
1454,CA-2014-157721,2014-09-05,First Class,JM-16195,JM-16195A2,2016-11-26
1455,CA-2017-128629,2017-07-14,Second Class,BP-11155,BP-11155A3,2017-06-12
1456,CA-2017-158106,2017-06-10,Standard Class,CT-11995,CT-11995A8,2017-06-12
1457,US-2017-120390,2017-10-26,Standard Class,TH-21550,TH-21550A2,2015-08-17
1458,CA-2017-143434,2017-11-24,Standard Class,ME-17320,ME-17320A7,2016-09-25
1459,CA-2015-168564,2015-08-08,Same Day,TT-21220,TT-21220A2,2014-05-04
1460,US-2016-169040,2016-12-12,Standard Class,GT-14710,GT-14710A3,2015-12-01
1461,CA-2017-155880,2017-03-31,Standard Class,JD-16150,JD-16150A4,2016-03-11
1462,CA-2017-126242,2017-11-24,Standard Class,MC-18100,MC-18100A10,2016-08-26
1463,CA-2016-166443,2016-11-05,First Class,LH-17020,LH-17020A3,2016-08-26
1464,CA-2017-169859,2017-12-18,Standard Class,MP-18175,MP-18175A1,2016-12-16
1465,CA-2017-134915,2017-11-12,Same Day,EM-14140,EM-14140A2,2014-08-08
1466,CA-2016-153353,2016-08-24,Standard Class,GG-14650,GG-14650A1,2014-08-08
1467,CA-2017-123638,2017-07-04,Standard Class,MA-17995,MA-17995A3,2015-05-16
1468,CA-2017-168900,2017-05-09,Standard Class,SH-20395,SH-20395A7,2017-12-09
1469,CA-2015-158456,2015-12-29,Standard Class,KT-16465,KT-16465A1,2017-12-09
1470,CA-2017-143665,2017-05-01,Standard Class,PO-19180,PO-19180A6,2017-12-09
1471,CA-2017-137428,2017-12-21,Second Class,AY-10555,AY-10555A1,2015-09-24
1472,CA-2014-162866,2014-12-31,Standard Class,Co-12640,Co-12640A2,2017-07-11
1473,CA-2017-167941,2017-11-09,Second Class,JF-15565,JF-15565A7,2015-12-01
1474,CA-2017-111808,2017-12-20,Standard Class,AR-10510,AR-10510A1,2016-11-19
1475,CA-2015-137512,2015-05-12,Standard Class,AG-10675,AG-10675A6,2016-11-19
1476,CA-2017-139773,2017-12-04,Same Day,DV-13045,DV-13045A5,2017-03-19
1477,CA-2017-134607,2017-10-08,Second Class,HL-15040,HL-15040A1,2016-11-13
1478,CA-2014-109232,2014-01-16,Second Class,ND-18370,ND-18370A4,2017-11-19
1479,CA-2015-139850,2015-06-17,Standard Class,GB-14575,GB-14575A5,2016-12-02
1480,CA-2014-131310,2014-07-18,Standard Class,CL-12565,CL-12565A6,2016-12-02
1481,US-2014-112872,2014-12-11,Second Class,RC-19960,RC-19960A5,2016-12-02
1482,CA-2016-139269,2016-05-30,Standard Class,JB-16045,JB-16045A1,2017-08-25
1483,CA-2016-139010,2016-02-26,Second Class,MC-17635,MC-17635A1,2017-08-25
1484,CA-2016-134376,2016-10-06,Standard Class,TT-21265,TT-21265A3,2016-10-14
1485,CA-2017-147291,2017-03-17,Standard Class,MJ-17740,MJ-17740A5,2014-11-27
1486,CA-2016-112893,2016-09-13,Second Class,AT-10735,AT-10735A10,2015-11-03
1487,US-2014-150532,2014-07-21,Standard Class,PB-19150,PB-19150A5,2015-11-03
1488,CA-2014-138317,2014-06-25,Standard Class,NW-18400,NW-18400A6,2015-11-03
1489,CA-2015-130610,2015-07-10,Standard Class,VP-21730,VP-21730A1,2014-11-29
1490,CA-2017-104381,2017-12-23,Standard Class,RD-19810,RD-19810A6,2017-04-30
1491,CA-2016-131499,2016-09-10,First Class,MG-17875,MG-17875A1,2017-11-24
1492,CA-2014-148761,2014-05-21,Standard Class,PA-19060,PA-19060A6,2017-11-24
1493,CA-2017-116519,2017-10-15,First Class,CR-12730,CR-12730A3,2017-10-30
1494,CA-2014-130729,2014-10-29,Standard Class,AA-10375,AA-10375A3,2014-12-17
1495,CA-2016-124772,2016-12-06,First Class,JG-15160,JG-15160A2,2017-09-04
1496,CA-2016-115525,2016-07-29,Standard Class,RR-19525,RR-19525A1,2017-09-04
1497,CA-2017-134845,2017-04-23,Standard Class,SR-20425,SR-20425A5,2017-09-04
1498,US-2015-138919,2015-09-21,Standard Class,LS-16975,LS-16975A4,2016-10-17
1499,US-2016-160528,2016-08-30,Standard Class,MH-18115,MH-18115A5,2017-11-12
1500,CA-2015-123568,2015-11-14,Standard Class,SC-20095,SC-20095A9,2017-11-12
1501,CA-2017-124674,2017-11-23,Standard Class,JB-16000,JB-16000A6,2017-11-12
1502,CA-2015-164441,2015-11-13,Standard Class,AC-10450,AC-10450A3,2016-11-24
1503,CA-2017-169054,2017-04-26,Standard Class,MO-17800,MO-17800A6,2016-11-24
1504,CA-2014-106719,2014-08-24,Same Day,RB-19645,RB-19645A4,2015-08-01
1505,CA-2017-116855,2017-12-21,Standard Class,AI-10855,AI-10855A7,2015-08-01
1506,US-2016-164189,2016-03-28,Standard Class,DR-12880,DR-12880A3,2017-12-24
1507,CA-2015-168480,2015-09-27,Standard Class,DM-12955,DM-12955A3,2016-09-17
