AddressID,Country,City,State,PostalCode,Region
RW-19630A7,United States,Overland Park,Kansas,66212,Central
SJ-20500A5,United States,Santa Fe,New Mexico,87505,West
SP-20620A2,United States,San Francisco,California,94110,West
PJ-19015A6,United States,Mobile,Alabama,36608,South
CC-12610A2,United States,Springfield,Virginia,22153,South
MY-18295A6,United States,Newark,Delaware,19711,East
DB-13210A7,United States,Hickory,North Carolina,28601,South
MG-17875A4,United States,Fort Lauderdale,Florida,33311,South
RH-19600A1,United States,Carol Stream,Illinois,60188,Central
KB-16240A3,United States,Saint Cloud,Minnesota,56301,Central
CA-12055A3,United States,Los Angeles,California,90036,West
JK-15730A6,United States,Mobile,Alabama,36608,South
RD-19930A2,United States,Austin,Texas,78745,Central
JK-16120A4,United States,New York City,New York,10009,East
SC-20020A2,United States,Plano,Texas,75023,Central
HW-14935A7,United States,Chicago,Illinois,60653,Central
SC-20800A1,United States,Jackson,Mississippi,39212,South
HA-14920A6,United States,Fayetteville,North Carolina,28314,South
MG-17875A5,United States,Aurora,Illinois,60505,Central
DM-12955A7,United States,Sacramento,California,95823,West
DM-13345A5,United States,Des Moines,Iowa,50315,Central
ML-17395A1,United States,San Diego,California,92105,West
GA-14515A2,United States,Dallas,Texas,75081,Central
SU-20665A2,United States,Jackson,Mississippi,39212,South
BD-11320A5,United States,San Diego,California,92024,West
DB-13405A3,United States,Orlando,Florida,32839,South
RP-19855A6,United States,Lafayette,Indiana,47905,Central
EH-13765A4,United States,New York City,New York,10035,East
JL-15835A5,United States,Los Angeles,California,90049,West
FM-14380A1,United States,New York City,New York,10024,East
SB-20290A4,United States,Henderson,Kentucky,42420,South
SV-20365A8,United States,Columbus,Ohio,43229,East
MM-17920A8,United States,College Station,Texas,77840,Central
RD-19810A8,United States,Richmond,Kentucky,40475,South
ME-17320A4,United States,Chicago,Illinois,60653,Central
FH-14275A7,United States,Philadelphia,Pennsylvania,19120,East
PO-18865A1,United States,Los Angeles,California,90036,West
CC-12550A1,United States,Los Angeles,California,90008,West
TS-21505A1,United States,San Francisco,California,94122,West
MD-17350A6,United States,Akron,Ohio,44312,East
GT-14755A3,United States,Los Angeles,California,90049,West
RD-19660A1,United States,Independence,Missouri,64055,Central
DB-12910A7,United States,Dallas,Texas,75220,Central
JK-15640A6,United States,Seattle,Washington,98105,West
FC-14335A6,United States,Mesquite,Texas,75150,Central
JW-15955A2,United States,Long Beach,New York,11561,East
DC-12850A9,United States,North Miami,Florida,33161,South
FM-14290A6,United States,Bakersfield,California,93309,West
MT-17815A1,United States,Jackson,Mississippi,39212,South
DK-13090A7,United States,Fremont,Nebraska,68025,Central
KD-16495A3,United States,Jackson,Michigan,49201,Central
AG-10300A2,United States,San Francisco,California,94122,West
MH-18115A3,United States,Lancaster,Ohio,43130,East
AC-10450A2,United States,Lafayette,Louisiana,70506,South
FM-14290A3,United States,Richmond,Kentucky,40475,South
RA-19285A2,United States,Houston,Texas,77070,Central
JG-15160A4,United States,New York City,New York,10024,East
NZ-18565A2,United States,Toledo,Ohio,43615,East
KM-16225A1,United States,Philadelphia,Pennsylvania,19143,East
LC-17140A7,United States,Philadelphia,Pennsylvania,19140,East
NP-18700A5,United States,Denver,Colorado,80219,West
RB-19330A2,United States,Philadelphia,Pennsylvania,19143,East
TH-21550A1,United States,Columbia,Maryland,21044,East
CK-12595A3,United States,New York City,New York,10024,East
ST-20530A7,United States,New York City,New York,10035,East
GB-14530A8,United States,Newark,Ohio,43055,East
NC-18535A1,United States,Dallas,Texas,75217,Central
AB-10255A5,United States,Philadelphia,Pennsylvania,19134,East
SC-20770A3,United States,San Antonio,Texas,78207,Central
JC-15340A4,United States,Philadelphia,Pennsylvania,19120,East
RA-19285A9,United States,Los Angeles,California,90004,West
SH-19975A8,United States,Smyrna,Tennessee,37167,South
JC-15775A1,United States,Macon,Georgia,31204,South
BC-11125A2,United States,San Francisco,California,94109,West
JH-15985A3,United States,Seattle,Washington,98103,West
CC-12610A4,United States,Columbus,Ohio,43229,East
DB-12970A5,United States,Los Angeles,California,90004,West
PP-18955A1,United States,Springfield,Ohio,45503,East
MC-17845A2,United States,Los Angeles,California,90008,West
VF-21715A3,United States,Los Angeles,California,90045,West
MC-17275A6,United States,Memphis,Tennessee,38109,South
DB-13210A1,United States,Detroit,Michigan,48234,Central
AJ-10945A7,United States,Lawrence,Indiana,46226,Central
CP-12340A6,United States,Jacksonville,Florida,32216,South
DB-13555A5,United States,Dublin,Ohio,43017,East
EB-13750A1,United States,Plantation,Florida,33317,South
JP-15460A3,United States,Glendale,Arizona,85301,West
SC-20050A9,United States,Jackson,Michigan,49201,Central
FM-14290A8,United States,Quincy,Massachusetts,2169,East
TB-21250A1,United States,Salem,Oregon,97301,West
EH-14125A4,United States,Troy,Ohio,45373,East
ML-17410A3,United States,Philadelphia,Pennsylvania,19143,East
MH-17620A2,United States,San Diego,California,92105,West
BT-11680A6,United States,Clinton,Maryland,20735,East
JC-15340A2,United States,Riverside,California,92503,West
DB-13210A4,United States,Port Saint Lucie,Florida,34952,South
DO-13435A1,United States,Mesa,Arizona,85204,West
FA-14230A4,United States,Denver,Colorado,80219,West
QJ-19255A1,United States,Springfield,Virginia,22153,South
TC-21475A1,United States,Seattle,Washington,98115,West
ON-18715A7,United States,Tempe,Arizona,85281,West
AD-10180A2,United States,Yonkers,New York,10701,East
AC-10615A5,United States,Rochester,New York,14609,East
MF-17665A4,United States,Toledo,Ohio,43615,East
DH-13075A4,United States,Decatur,Alabama,35601,South
EN-13780A1,United States,Dallas,Texas,75220,Central
SS-20140A1,United States,Mesquite,Texas,75150,Central
RS-19765A2,United States,Los Angeles,California,90045,West
JW-15955A3,United States,Seattle,Washington,98103,West
JK-15625A3,United States,Olympia,Washington,98502,West
JO-15550A1,United States,Omaha,Nebraska,68104,Central
TP-21130A9,United States,Columbus,Georgia,31907,South
BS-11590A6,United States,Columbus,Indiana,47201,Central
AB-10255A4,United States,Jackson,Mississippi,39212,South
FO-14305A7,United States,Houston,Texas,77070,Central
MF-17665A2,United States,Phoenix,Arizona,85023,West
SA-20830A6,United States,Chicago,Illinois,60653,Central
SH-19975A13,United States,Denver,Colorado,80219,West
JL-15235A5,United States,Newark,Delaware,19711,East
KH-16630A6,United States,Clinton,Maryland,20735,East
RM-19750A1,United States,New York City,New York,10011,East
VM-21835A4,United States,Newark,Delaware,19711,East
LH-17155A6,United States,Jackson,Michigan,49201,Central
WB-21850A1,United States,New York City,New York,10011,East
AP-10915A9,United States,Rock Hill,South Carolina,29730,South
RA-19915A8,United States,Columbus,Georgia,31907,South
DR-12880A8,United States,Inglewood,California,90301,West
JG-15310A1,United States,Odessa,Texas,79762,Central
LC-16870A1,United States,Newark,Ohio,43055,East
GB-14530A1,United States,Los Angeles,California,90049,West
CK-12205A10,United States,Everett,Massachusetts,2149,East
TS-21160A1,United States,West Allis,Wisconsin,53214,Central
MH-18025A4,United States,Chicago,Illinois,60623,Central
DM-12955A2,United States,Houston,Texas,77036,Central
JJ-15760A2,United States,Houston,Texas,77036,Central
KB-16585A2,United States,Hialeah,Florida,33012,South
CM-12160A2,United States,San Francisco,California,94122,West
FM-14215A6,United States,Philadelphia,Pennsylvania,19140,East
RF-19735A6,United States,Columbia,South Carolina,29203,South
JK-15370A7,United States,Miami,Florida,33180,South
JB-16045A4,United States,Chula Vista,California,91911,West
PN-18775A1,United States,Miami,Florida,33180,South
LF-17185A6,United States,New York City,New York,10035,East
RH-19510A6,United States,Manhattan,Kansas,66502,Central
MC-17575A3,United States,Philadelphia,Pennsylvania,19120,East
MN-17935A1,United States,Memphis,Tennessee,38109,South
EH-14125A1,United States,Fort Lauderdale,Florida,33311,South
TC-21535A2,United States,Columbus,Ohio,43229,East
JD-15895A6,United States,Los Angeles,California,90045,West
IL-15100A4,United States,Houston,Texas,77041,Central
SW-20350A1,United States,Omaha,Nebraska,68104,Central
DP-13390A7,United States,Los Angeles,California,90004,West
BT-11395A1,United States,Altoona,Pennsylvania,16602,East
JE-15475A6,United States,New York City,New York,10024,East
EJ-13720A1,United States,San Diego,California,92037,West
BE-11410A3,United States,Miami,Florida,33178,South
KL-16555A2,United States,Greensboro,North Carolina,27405,South
NC-18415A2,United States,Jacksonville,North Carolina,28540,South
AH-10690A9,United States,Plantation,Florida,33317,South
PK-19075A1,United States,Milwaukee,Wisconsin,53209,Central
NG-18430A4,United States,Quincy,Illinois,62301,Central
ZD-21925A4,United States,Jacksonville,Florida,32216,South
NW-18400A1,United States,Mobile,Alabama,36608,South
HG-14845A5,United States,New York City,New York,10024,East
CC-12685A3,United States,New York City,New York,10011,East
JG-15805A5,United States,Dallas,Texas,75217,Central
RW-19540A3,United States,Detroit,Michigan,48234,Central
LS-17230A2,United States,Dover,Delaware,19901,East
MY-18295A2,United States,Columbus,Ohio,43229,East
JM-15655A3,United States,Glendale,Arizona,85301,West
KM-16720A6,United States,North Las Vegas,Nevada,89031,West
KE-16420A5,United States,Bristol,Tennessee,37620,South
TS-21370A4,United States,Los Angeles,California,90049,West
SZ-20035A3,United States,Canton,Michigan,48187,Central
JE-15745A5,United States,Fayetteville,Arkansas,72701,South
MS-17980A3,United States,Springfield,Missouri,65807,Central
DH-13675A2,United States,Quincy,Massachusetts,2169,East
GT-14755A1,United States,Rockford,Illinois,61107,Central
GH-14410A5,United States,San Francisco,California,94122,West
DM-13015A6,United States,San Antonio,Texas,78207,Central
TC-21295A5,United States,Thornton,Colorado,80229,West
JK-16120A3,United States,Chicago,Illinois,60653,Central
NC-18415A5,United States,Yonkers,New York,10701,East
AJ-10960A3,United States,San Diego,California,92037,West
LC-16885A8,United States,Champaign,Illinois,61821,Central
GW-14605A5,United States,San Francisco,California,94122,West
SC-20305A4,United States,Lawrence,Indiana,46226,Central
JF-15355A6,United States,San Diego,California,92105,West
DM-13015A3,United States,Johnson City,Tennessee,37604,South
EP-13915A17,United States,Tampa,Florida,33614,South
JG-15805A4,United States,Decatur,Illinois,62521,Central
PF-19120A3,United States,Gilbert,Arizona,85234,West
DW-13195A3,United States,Knoxville,Tennessee,37918,South
CK-12595A7,United States,Chicago,Illinois,60653,Central
CC-12670A4,United States,Bloomington,Indiana,47401,Central
SV-20785A4,United States,Roswell,Georgia,30076,South
SP-20860A7,United States,Los Angeles,California,90036,West
MS-17770A5,United States,Houston,Texas,77036,Central
TC-21475A4,United States,Bolingbrook,Illinois,60440,Central
SJ-20125A6,United States,Texarkana,Arkansas,71854,South
DS-13180A2,United States,San Antonio,Texas,78207,Central
SC-20800A3,United States,Edinburg,Texas,78539,Central
SH-20395A1,United States,Toledo,Ohio,43615,East
SF-20965A4,United States,Baytown,Texas,77520,Central
MG-17680A4,United States,Philadelphia,Pennsylvania,19143,East
CS-12400A7,United States,Los Angeles,California,90045,West
VT-21700A2,United States,Philadelphia,Pennsylvania,19143,East
AB-10105A7,United States,Pearland,Texas,77581,Central
MM-18280A7,United States,New York City,New York,10035,East
ML-17410A6,United States,Phoenix,Arizona,85023,West
KD-16495A4,United States,Chesapeake,Virginia,23320,South
RF-19735A7,United States,Chicago,Illinois,60610,Central
SC-20305A7,United States,Chicago,Illinois,60623,Central
BN-11515A3,United States,Seattle,Washington,98103,West
JS-15880A1,United States,Harlingen,Texas,78550,Central
VG-21805A4,United States,Philadelphia,Pennsylvania,19140,East
AW-10840A3,United States,Bakersfield,California,93309,West
LS-17230A3,United States,Grand Prairie,Texas,75051,Central
MH-17455A7,United States,Greenwood,Indiana,46142,Central
TS-21340A3,United States,New York City,New York,10024,East
EH-13945A3,United States,Memphis,Tennessee,38109,South
MG-17695A1,United States,Buffalo,New York,14215,East
DO-13435A2,United States,Los Angeles,California,90036,West
AF-10870A4,United States,Homestead,Florida,33030,South
SN-20710A5,United States,Pasadena,Texas,77506,Central
MO-17500A4,United States,Freeport,New York,11520,East
ON-18715A5,United States,Denver,Colorado,80219,West
SC-20095A3,United States,Quincy,Massachusetts,2169,East
MS-17710A4,United States,Detroit,Michigan,48205,Central
DN-13690A3,United States,San Francisco,California,94109,West
RB-19360A5,United States,Nashville,Tennessee,37211,South
NH-18610A7,United States,Detroit,Michigan,48227,Central
ED-13885A2,United States,Los Angeles,California,90045,West
PW-19240A6,United States,Philadelphia,Pennsylvania,19140,East
DM-13345A6,United States,Asheville,North Carolina,28806,South
DW-13540A3,United States,New York City,New York,10024,East
EH-14125A9,United States,Colorado Springs,Colorado,80906,West
KE-16420A8,United States,San Antonio,Texas,78207,Central
SP-20920A6,United States,Los Angeles,California,90036,West
PS-19045A1,United States,Sterling Heights,Michigan,48310,Central
JM-15250A4,United States,New York City,New York,10009,East
EB-13930A4,United States,Richmond,Virginia,23223,South
FG-14260A4,United States,Seattle,Washington,98105,West
TH-21235A3,United States,New York City,New York,10024,East
PL-18925A1,United States,Seattle,Washington,98115,West
CC-12370A3,United States,Los Angeles,California,90045,West
JM-15535A2,United States,Lakewood,California,90712,West
KF-16285A7,United States,Plainfield,New Jersey,7060,East
CS-12175A3,United States,Columbia,Tennessee,38401,South
AR-10540A3,United States,Woonsocket,Rhode Island,2895,East
MS-17770A8,United States,Lancaster,Pennsylvania,17602,East
DB-13120A6,United States,Tampa,Florida,33614,South
DK-12895A1,United States,Kenosha,Wisconsin,53142,Central
MP-17965A1,United States,Port Saint Lucie,Florida,34952,South
Dp-13240A4,United States,Seattle,Washington,98115,West
CC-12220A9,United States,San Antonio,Texas,78207,Central
KM-16660A3,United States,Roswell,Georgia,30076,South
MK-17905A5,United States,Louisville,Colorado,80027,West
SC-20725A2,United States,Los Angeles,California,90036,West
CC-12475A1,United States,Philadelphia,Pennsylvania,19143,East
BT-11305A5,United States,Superior,Wisconsin,54880,Central
FH-14350A1,United States,Atlanta,Georgia,30318,South
